,Year,Date,RoundID,Stage,MatchID,Country,City,Stadium,Home_Team_Name,Home_Team_Initials,Half_Time_Home_Goals,Home_Team_Goals,Away_Team_Name,Away_Team_Initials,Half_Time_Away_Goals,Away_Team_Goals,Half_Time_Goals,Goals,Outcome_Of_The_Match,Win_Conditions,Attendance,Referee,Assistant_1,Assistant_2
645,2006.0,09 Jun 2006,97410100.0,Group A,97410002.0,Poland,Gelsenkirchen ,"FIFA World Cup Stadium, Gelsenkirchen",Poland,POL,0.0,0.0,Ecuador,ECU,1.0,2.0,1.0,2.0,Away_Team_Win, ,52000.0,KAMIKAWA Toru (JPN),HIROSHIMA Yoshikazu (JPN),KIM Dae Young (KOR)
646,2006.0,10 Jun 2006,97410100.0,Group B,97410003.0,England,Frankfurt/Main ,"FIFA World Cup Stadium, Frankfurt",England,ENG,1.0,1.0,Paraguay,PAR,0.0,0.0,1.0,1.0,Home_Team_Win, ,48000.0,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),LEAL Leonel (CRC)
647,2006.0,10 Jun 2006,97410100.0,Group B,97410004.0,"rn"">Trinidad and Tobago",Dortmund ,"FIFA World Cup Stadium, Dortmund","rn"">Trinidad and Tobago",TRI,0.0,0.0,Sweden,SWE,0.0,0.0,0.0,0.0,DRAW, ,62959.0,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE)
648,2006.0,10 Jun 2006,97410100.0,Group C,97410005.0,Argentina,Hamburg ,"FIFA World Cup Stadium, Hamburg",Argentina,ARG,2.0,2.0,C�te d'Ivoire,CIV,0.0,1.0,2.0,3.0,Home_Team_Win, ,49480.0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL)
649,2006.0,11 Jun 2006,97410100.0,Group C,97410006.0,"rn"">Serbia and Montenegro",Leipzig ,Zentralstadion,"rn"">Serbia and Montenegro",SCG,0.0,0.0,Netherlands,NED,1.0,1.0,1.0,1.0,Away_Team_Win, ,43000.0,MERK Markus (GER),SCHRAER Christian (GER),SALVER Jan-Hendrik (GER)
650,2006.0,11 Jun 2006,97410100.0,Group D,97410007.0,Mexico,Nuremberg ,Franken-Stadion,Mexico,MEX,1.0,3.0,Iran,IRN,1.0,1.0,2.0,4.0,Home_Team_Win, ,41000.0,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA)
651,2006.0,11 Jun 2006,97410100.0,Group D,97410008.0,Angola,Cologne ,"FIFA World Cup Stadium, Cologne",Angola,ANG,0.0,0.0,Portugal,POR,1.0,1.0,1.0,1.0,Away_Team_Win, ,45000.0,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU)
652,2006.0,12 Jun 2006,97410100.0,Group F,97410012.0,Australia,Kaiserslautern ,Fritz-Walter-Stadion,Australia,AUS,0.0,3.0,Japan,JPN,1.0,1.0,1.0,4.0,Home_Team_Win, ,46000.0,ABD EL FATAH Essam (EGY),DANTE Dramane (MLI),NDOYE Mamadou (SEN)
653,2006.0,12 Jun 2006,97410100.0,Group E,97410010.0,USA,Gelsenkirchen ,"FIFA World Cup Stadium, Gelsenkirchen",USA,USA,0.0,0.0,Czech Republic,CZE,2.0,3.0,2.0,3.0,Away_Team_Win, ,52000.0,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR)
654,2006.0,12 Jun 2006,97410100.0,Group E,97410009.0,Italy,Hanover ,"FIFA World Cup Stadium, Hanover",Italy,ITA,1.0,2.0,Ghana,GHA,0.0,0.0,1.0,2.0,Home_Team_Win, ,43000.0,SIMON Carlos (BRA),TAVARES Aristeu (BRA),CORONA Ednilson (BRA)
655,2006.0,13 Jun 2006,97410100.0,Group G,97410014.0,Korea Republic,Frankfurt/Main ,"FIFA World Cup Stadium, Frankfurt",Korea Republic,KOR,0.0,2.0,Togo,TOG,1.0,1.0,1.0,3.0,Home_Team_Win, ,48000.0,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG)
656,2006.0,13 Jun 2006,97410100.0,Group G,97410013.0,France,Stuttgart ,Gottlieb-Daimler-Stadion,France,FRA,0.0,0.0,Switzerland,SUI,0.0,0.0,0.0,0.0,DRAW, ,52000.0,IVANOV Valentin (RUS),GOLUBEV Nikolai (RUS),VOLNIN Evgueni (RUS)
657,2006.0,13 Jun 2006,97410100.0,Group F,97410011.0,Brazil,Berlin ,Olympiastadion,Brazil,BRA,1.0,1.0,Croatia,CRO,0.0,0.0,1.0,1.0,Home_Team_Win, ,72000.0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN)
658,2006.0,14 Jun 2006,97410100.0,Group H,97410015.0,Spain,Leipzig ,Zentralstadion,Spain,ESP,2.0,4.0,Ukraine,UKR,0.0,0.0,2.0,4.0,Home_Team_Win, ,43000.0,BUSACCA Massimo (SUI),BURAGINA Francesco (SUI),ARNET Matthias (SUI)
659,2006.0,14 Jun 2006,97410100.0,Group H,97410016.0,Tunisia,Munich ,"FIFA World Cup Stadium, Munich",Tunisia,TUN,1.0,2.0,Saudi Arabia,KSA,0.0,2.0,1.0,4.0,DRAW, ,66000.0,SHIELD Mark (AUS),GIBSON Nathan (AUS),WILSON Ben (AUS)
660,2006.0,14 Jun 2006,97410100.0,Group A,97410017.0,Germany,Dortmund ,"FIFA World Cup Stadium, Dortmund",Germany,GER,0.0,1.0,Poland,POL,0.0,0.0,0.0,1.0,Home_Team_Win, ,65000.0,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP)
661,2006.0,15 Jun 2006,97410100.0,Group A,97410018.0,Ecuador,Hamburg ,"FIFA World Cup Stadium, Hamburg",Ecuador,ECU,1.0,3.0,Costa Rica,CRC,0.0,0.0,1.0,3.0,Home_Team_Win, ,50000.0,CODJIA Coffi (BEN),NTAGUNGIRA Celestin (RWA),ADERODJOU Aboudou (BEN)
662,2006.0,15 Jun 2006,97410100.0,Group B,97410019.0,England,Nuremberg ,Franken-Stadion,England,ENG,0.0,2.0,"rn"">Trinidad and Tobago",TRI,0.0,0.0,0.0,2.0,Home_Team_Win, ,41000.0,KAMIKAWA Toru (JPN),HIROSHIMA Yoshikazu (JPN),KIM Dae Young (KOR)
663,2006.0,15 Jun 2006,97410100.0,Group B,97410020.0,Sweden,Berlin ,Olympiastadion,Sweden,SWE,0.0,1.0,Paraguay,PAR,0.0,0.0,0.0,1.0,Home_Team_Win, ,72000.0,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK)
664,2006.0,16 Jun 2006,97410100.0,Group C,97410021.0,Argentina,Gelsenkirchen ,"FIFA World Cup Stadium, Gelsenkirchen",Argentina,ARG,3.0,6.0,"rn"">Serbia and Montenegro",SCG,0.0,0.0,3.0,6.0,Home_Team_Win, ,52000.0,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA)
665,2006.0,16 Jun 2006,97410100.0,Group C,97410022.0,Netherlands,Stuttgart ,Gottlieb-Daimler-Stadion,Netherlands,NED,2.0,2.0,C�te d'Ivoire,CIV,1.0,1.0,3.0,3.0,Home_Team_Win, ,52000.0,RUIZ Oscar (COL),TAMAYO Fernando (ECU),NAVIA Jose (COL)
666,2006.0,16 Jun 2006,97410100.0,Group D,97410023.0,Mexico,Hanover ,"FIFA World Cup Stadium, Hanover",Mexico,MEX,0.0,0.0,Angola,ANG,0.0,0.0,0.0,0.0,DRAW, ,43000.0,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE)
667,2006.0,17 Jun 2006,97410100.0,Group D,97410024.0,Portugal,Frankfurt/Main ,"FIFA World Cup Stadium, Frankfurt",Portugal,POR,0.0,2.0,IR Iran,IRN,0.0,0.0,0.0,2.0,Home_Team_Win, ,48000.0,POULAT Eric (FRA),DAGORNE Lionel (FRA),TEXIER Vincent (FRA)
668,2006.0,17 Jun 2006,97410100.0,Group E,97410026.0,Czech Republic,Cologne ,"FIFA World Cup Stadium, Cologne",Czech Republic,CZE,0.0,0.0,Ghana,GHA,1.0,2.0,1.0,2.0,Away_Team_Win, ,45000.0,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG)
669,2006.0,17 Jun 2006,97410100.0,Group E,97410025.0,Italy,Kaiserslautern ,Fritz-Walter-Stadion,Italy,ITA,1.0,1.0,USA,USA,1.0,1.0,2.0,2.0,DRAW, ,46000.0,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU)
670,2006.0,18 Jun 2006,97410100.0,Group F,97410028.0,Japan,Nuremberg ,Franken-Stadion,Japan,JPN,0.0,0.0,Croatia,CRO,0.0,0.0,0.0,0.0,DRAW, ,41000.0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL)
671,2006.0,18 Jun 2006,97410100.0,Group F,97410027.0,Brazil,Munich ,"FIFA World Cup Stadium, Munich",Brazil,BRA,0.0,2.0,Australia,AUS,0.0,0.0,0.0,2.0,Home_Team_Win, ,66000.0,MERK Markus (GER),SCHRAER Christian (GER),SALVER Jan-Hendrik (GER)
672,2006.0,18 Jun 2006,97410100.0,Group G,97410029.0,France,Leipzig ,Zentralstadion,France,FRA,1.0,1.0,Korea Republic,KOR,0.0,1.0,1.0,2.0,DRAW, ,43000.0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN)
673,2006.0,19 Jun 2006,97410100.0,Group G,97410030.0,Togo,Dortmund ,"FIFA World Cup Stadium, Dortmund",Togo,TOG,0.0,0.0,Switzerland,SUI,1.0,2.0,1.0,2.0,Away_Team_Win, ,65000.0,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR)
674,2006.0,19 Jun 2006,97410100.0,Group H,97410032.0,Saudi Arabia,Hamburg ,"FIFA World Cup Stadium, Hamburg",Saudi Arabia,KSA,0.0,0.0,Ukraine,UKR,2.0,4.0,2.0,4.0,Away_Team_Win, ,50000.0,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG)
675,2006.0,19 Jun 2006,97410100.0,Group H,97410031.0,Spain,Stuttgart ,Gottlieb-Daimler-Stadion,Spain,ESP,0.0,3.0,Tunisia,TUN,1.0,1.0,1.0,4.0,Home_Team_Win, ,52000.0,SIMON Carlos (BRA),TAVARES Aristeu (BRA),CORONA Ednilson (BRA)
676,2006.0,20 Jun 2006,97410100.0,Group A,97410033.0,Ecuador,Berlin ,Olympiastadion,Ecuador,ECU,0.0,0.0,Germany,GER,2.0,3.0,2.0,3.0,Away_Team_Win, ,72000.0,IVANOV Valentin (RUS),GOLUBEV Nikolai (RUS),VOLNIN Evgueni (RUS)
677,2006.0,20 Jun 2006,97410100.0,Group A,97410034.0,Costa Rica,Hanover ,"FIFA World Cup Stadium, Hanover",Costa Rica,CRC,1.0,1.0,Poland,POL,1.0,2.0,2.0,3.0,Away_Team_Win, ,43000.0,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE)
678,2006.0,20 Jun 2006,97410100.0,Group B,97410035.0,Sweden,Cologne ,"FIFA World Cup Stadium, Cologne",Sweden,SWE,0.0,2.0,England,ENG,1.0,2.0,1.0,4.0,DRAW, ,45000.0,BUSACCA Massimo (SUI),BURAGINA Francesco (SUI),ARNET Matthias (SUI)
679,2006.0,20 Jun 2006,97410100.0,Group B,97410036.0,Paraguay,Kaiserslautern ,Fritz-Walter-Stadion,Paraguay,PAR,1.0,2.0,"rn"">Trinidad and Tobago",TRI,0.0,0.0,1.0,2.0,Home_Team_Win, ,46000.0,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA)
680,2006.0,21 Jun 2006,97410100.0,Group D,97410040.0,Iran,Leipzig ,Zentralstadion,Iran,IRN,0.0,1.0,Angola,ANG,0.0,1.0,0.0,2.0,DRAW, ,38000.0,SHIELD Mark (AUS),GIBSON Nathan (AUS),WILSON Ben (AUS)
681,2006.0,21 Jun 2006,97410100.0,Group D,97410039.0,Portugal,Gelsenkirchen ,"FIFA World Cup Stadium, Gelsenkirchen",Portugal,POR,2.0,2.0,Mexico,MEX,1.0,1.0,3.0,3.0,Home_Team_Win, ,52000.0,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK)
682,2006.0,21 Jun 2006,97410100.0,Group C,97410037.0,Netherlands,Frankfurt/Main ,"FIFA World Cup Stadium, Frankfurt",Netherlands,NED,0.0,0.0,Argentina,ARG,0.0,0.0,0.0,0.0,DRAW, ,48000.0,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP)
683,2006.0,21 Jun 2006,97410100.0,Group C,97410038.0,C�te d'Ivoire,Munich ,"FIFA World Cup Stadium, Munich",C�te d'Ivoire,CIV,1.0,3.0,"rn"">Serbia and Montenegro",SCG,2.0,2.0,3.0,5.0,Home_Team_Win, ,66000.0,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),LEAL Leonel (CRC)
684,2006.0,22 Jun 2006,97410100.0,Group E,97410041.0,Czech Republic,Hamburg ,"FIFA World Cup Stadium, Hamburg",Czech Republic,CZE,0.0,0.0,Italy,ITA,1.0,2.0,1.0,2.0,Away_Team_Win, ,50000.0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN)
685,2006.0,22 Jun 2006,97410100.0,Group E,97410042.0,Ghana,Nuremberg ,Franken-Stadion,Ghana,GHA,2.0,2.0,USA,USA,1.0,1.0,3.0,3.0,Home_Team_Win, ,41000.0,MERK Markus (GER),SCHRAER Christian (GER),SALVER Jan-Hendrik (GER)
686,2006.0,22 Jun 2006,97410100.0,Group F,97410043.0,Japan,Dortmund ,"FIFA World Cup Stadium, Dortmund",Japan,JPN,1.0,1.0,Brazil,BRA,1.0,4.0,2.0,5.0,Away_Team_Win, ,65000.0,POULAT Eric (FRA),DAGORNE Lionel (FRA),TEXIER Vincent (FRA)
687,2006.0,22 Jun 2006,97410100.0,Group F,97410044.0,Croatia,Stuttgart ,Gottlieb-Daimler-Stadion,Croatia,CRO,1.0,2.0,Australia,AUS,1.0,2.0,2.0,4.0,DRAW, ,52000.0,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG)
688,2006.0,23 Jun 2006,97410100.0,Group H,97410048.0,Ukraine,Berlin ,Olympiastadion,Ukraine,UKR,0.0,1.0,Tunisia,TUN,0.0,0.0,0.0,1.0,Home_Team_Win, ,72000.0,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR)
689,2006.0,23 Jun 2006,97410100.0,Group H,97410047.0,Saudi Arabia,Kaiserslautern ,Fritz-Walter-Stadion,Saudi Arabia,KSA,0.0,0.0,Spain,ESP,1.0,1.0,1.0,1.0,Away_Team_Win, ,46000.0,CODJIA Coffi (BEN),NTAGUNGIRA Celestin (RWA),ADERODJOU Aboudou (BEN)
690,2006.0,23 Jun 2006,97410100.0,Group G,97410045.0,Togo,Cologne ,"FIFA World Cup Stadium, Cologne",Togo,TOG,0.0,0.0,France,FRA,0.0,2.0,0.0,2.0,Away_Team_Win, ,45000.0,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU)
691,2006.0,23 Jun 2006,97410100.0,Group G,97410046.0,Switzerland,Hanover ,"FIFA World Cup Stadium, Hanover",Switzerland,SUI,1.0,2.0,Korea Republic,KOR,0.0,0.0,1.0,2.0,Home_Team_Win, ,43000.0,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG)
692,2006.0,24 Jun 2006,97410200.0,Round of 16,97410049.0,Germany,Munich ,"FIFA World Cup Stadium, Munich",Germany,GER,2.0,2.0,Sweden,SWE,0.0,0.0,2.0,2.0,Home_Team_Win, ,66000.0,SIMON Carlos (BRA),TAVARES Aristeu (BRA),CORONA Ednilson (BRA)
693,2006.0,24 Jun 2006,97410200.0,Round of 16,97410050.0,Argentina,Leipzig ,Zentralstadion,Argentina,ARG,0.0,2.0,Mexico,MEX,0.0,1.0,0.0,3.0,Home_Team_Win,Argentina win after extra time ,43000.0,BUSACCA Massimo (SUI),BURAGINA Francesco (SUI),ARNET Matthias (SUI)
694,2006.0,25 Jun 2006,97410200.0,Round of 16,97410051.0,England,Stuttgart ,Gottlieb-Daimler-Stadion,England,ENG,0.0,1.0,Ecuador,ECU,0.0,0.0,0.0,1.0,Home_Team_Win, ,52000.0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL)
695,2006.0,25 Jun 2006,97410200.0,Round of 16,97410052.0,Portugal,Nuremberg ,Franken-Stadion,Portugal,POR,1.0,1.0,Netherlands,NED,0.0,0.0,1.0,1.0,Home_Team_Win, ,41000.0,IVANOV Valentin (RUS),GOLUBEV Nikolai (RUS),VOLNIN Evgueni (RUS)
696,2006.0,26 Jun 2006,97410200.0,Round of 16,97410053.0,Italy,Kaiserslautern ,Fritz-Walter-Stadion,Italy,ITA,0.0,1.0,Australia,AUS,0.0,0.0,0.0,1.0,Home_Team_Win, ,46000.0,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP)
697,2006.0,26 Jun 2006,97410200.0,Round of 16,97410054.0,Switzerland,Cologne ,"FIFA World Cup Stadium, Cologne",Switzerland,SUI,0.0,0.0,Ukraine,UKR,0.0,0.0,0.0,0.0,DRAW,Ukraine win on penalties (0 - 3) ,45000.0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN)
698,2006.0,27 Jun 2006,97410200.0,Round of 16,97410055.0,Brazil,Dortmund ,"FIFA World Cup Stadium, Dortmund",Brazil,BRA,2.0,3.0,Ghana,GHA,0.0,0.0,2.0,3.0,Home_Team_Win, ,65000.0,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK)
699,2006.0,27 Jun 2006,97410200.0,Round of 16,97410056.0,Spain,Hanover ,"FIFA World Cup Stadium, Hanover",Spain,ESP,1.0,1.0,France,FRA,1.0,3.0,2.0,4.0,Away_Team_Win, ,43000.0,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA)
700,2006.0,30 Jun 2006,97410300.0,Quarter-finals,97410057.0,Germany,Berlin ,Olympiastadion,Germany,GER,0.0,1.0,Argentina,ARG,0.0,1.0,0.0,2.0,DRAW,Germany win on penalties (4 - 2) ,72000.0,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK)
701,2006.0,30 Jun 2006,97410300.0,Quarter-finals,97410058.0,Italy,Hamburg ,"FIFA World Cup Stadium, Hamburg",Italy,ITA,1.0,3.0,Ukraine,UKR,0.0,0.0,1.0,3.0,Home_Team_Win, ,50000.0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL)
702,2006.0,01 Jul 2006,97410300.0,Quarter-finals,97410059.0,England,Gelsenkirchen ,"FIFA World Cup Stadium, Gelsenkirchen",England,ENG,0.0,0.0,Portugal,POR,0.0,0.0,0.0,0.0,DRAW,Portugal win on penalties (1 - 3) ,52000.0,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG)
703,2006.0,01 Jul 2006,97410300.0,Quarter-finals,97410060.0,Brazil,Frankfurt/Main ,"FIFA World Cup Stadium, Frankfurt",Brazil,BRA,0.0,0.0,France,FRA,0.0,1.0,0.0,1.0,Away_Team_Win, ,48000.0,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP)
704,2006.0,04 Jul 2006,97410400.0,Semi-finals,97410061.0,Germany,Dortmund ,"FIFA World Cup Stadium, Dortmund",Germany,GER,0.0,0.0,Italy,ITA,0.0,2.0,0.0,2.0,Away_Team_Win,Italy win after extra time ,65000.0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN)
705,2006.0,05 Jul 2006,97410400.0,Semi-finals,97410062.0,Portugal,Munich ,"FIFA World Cup Stadium, Munich",Portugal,POR,0.0,0.0,France,FRA,1.0,1.0,1.0,1.0,Away_Team_Win, ,66000.0,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU)
706,2006.0,08 Jul 2006,97410500.0,Third place,97410063.0,Germany,Stuttgart ,Gottlieb-Daimler-Stadion,Germany,GER,0.0,3.0,Portugal,POR,0.0,1.0,0.0,4.0,Home_Team_Win, ,52000.0,KAMIKAWA Toru (JPN),HIROSHIMA Yoshikazu (JPN),KIM Dae Young (KOR)
707,2006.0,09 Jul 2006,97410600.0,Final,97410064.0,Italy,Berlin ,Olympiastadion,Italy,ITA,0.0,1.0,France,FRA,0.0,1.0,0.0,2.0,DRAW,Italy win on penalties (5 - 3) ,69000.0,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG)
708,2010.0,11 Jun 2010,249722.0,Group A,300061454.0,South Africa,Johannesburg ,Soccer City Stadium,South Africa,RSA,0.0,1.0,Mexico,MEX,0.0,1.0,0.0,2.0,DRAW, ,84490.0,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ)
709,2010.0,11 Jun 2010,249722.0,Group A,300061453.0,Uruguay,Cape Town ,Cape Town Stadium,Uruguay,URU,0.0,0.0,France,FRA,0.0,0.0,0.0,0.0,DRAW, ,64100.0,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR)
710,2010.0,12 Jun 2010,249722.0,Group B,300061459.0,Korea Republic,Nelson Mandela Bay/Port Elizabeth ,Port Elizabeth Stadium,Korea Republic,KOR,1.0,2.0,Greece,GRE,0.0,0.0,1.0,2.0,Home_Team_Win, ,31513.0,HESTER Michael (NZL),HINTZ Jan Hendrik (NZL),MAKASINI Tevita (TGA)
711,2010.0,12 Jun 2010,249722.0,Group B,300061460.0,Argentina,Johannesburg ,Ellis Park Stadium,Argentina,ARG,1.0,1.0,Nigeria,NGA,0.0,0.0,1.0,1.0,Home_Team_Win, ,55686.0,Wolfgang STARK (GER),SALVER Jan-Hendrik (GER),PICKEL Mike (GER)
712,2010.0,12 Jun 2010,249722.0,Group C,300061466.0,England,Phokeng ,Royal Bafokeng Sports Palace,England,ENG,1.0,1.0,USA,USA,1.0,1.0,2.0,2.0,DRAW, ,38646.0,SIMON Carlos (BRA),HAUSMANN Altemir (BRA),BRAATZ Roberto (BRA)
713,2010.0,13 Jun 2010,249722.0,Group C,300061465.0,Algeria,Polokwane ,Peter Mokaba Stadium,Algeria,ALG,0.0,0.0,Slovenia,SVN,0.0,1.0,0.0,1.0,Away_Team_Win, ,30325.0,BATRES Carlos (GUA),LEAL Leonel (CRC),PASTRANA Carlos (HON)
714,2010.0,13 Jun 2010,249722.0,Group D,300061471.0,Serbia,Tshwane/Pretoria ,Loftus Versfeld Stadium,Serbia,SRB,0.0,0.0,Ghana,GHA,0.0,1.0,0.0,1.0,Away_Team_Win, ,38833.0,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG)
715,2010.0,13 Jun 2010,249722.0,Group D,300111116.0,Germany,Durban ,Durban Stadium,Germany,GER,2.0,4.0,Australia,AUS,0.0,0.0,2.0,4.0,Home_Team_Win, ,62660.0,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),MORIN Alberto (MEX)
716,2010.0,14 Jun 2010,249722.0,Group E,300061478.0,Netherlands,Johannesburg ,Soccer City Stadium,Netherlands,NED,0.0,2.0,Denmark,DEN,0.0,0.0,0.0,2.0,Home_Team_Win, ,83465.0,St�phane LANNOY (FRA),DANSAULT Eric (FRA),UGO Laurent (FRA)
717,2010.0,14 Jun 2010,249722.0,Group E,300061477.0,Japan,Mangaung/Bloemfontein ,Free State Stadium,Japan,JPN,1.0,1.0,Cameroon,CMR,0.0,0.0,1.0,1.0,Home_Team_Win, ,30620.0,Oleg�rio BENQUEREN�A (POR),CARDINAL Jose (POR),MIRANDA Bertino (POR)
718,2010.0,14 Jun 2010,249722.0,Group F,300061484.0,Italy,Cape Town ,Cape Town Stadium,Italy,ITA,0.0,1.0,Paraguay,PAR,1.0,1.0,1.0,2.0,DRAW, ,62869.0,ARCHUNDIA Benito (MEX),VERGARA Hector (CAN),TORRENTERA Marvin (MEX)
719,2010.0,15 Jun 2010,249722.0,Group F,300061483.0,New Zealand,Phokeng ,Royal Bafokeng Sports Palace,New Zealand,NZL,0.0,1.0,Slovakia,SVK,0.0,1.0,0.0,2.0,DRAW, ,23871.0,DAMON Jerome (RSA),NTAGUNGIRA Celestin (RWA),MOLEFE Enock (RSA)
720,2010.0,15 Jun 2010,249722.0,Group G,300061489.0,C�te d'Ivoire,Nelson Mandela Bay/Port Elizabeth ,Port Elizabeth Stadium,C�te d'Ivoire,CIV,0.0,0.0,Portugal,POR,0.0,0.0,0.0,0.0,DRAW, ,37034.0,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU)
721,2010.0,15 Jun 2010,249722.0,Group G,300061490.0,Brazil,Johannesburg ,Ellis Park Stadium,Brazil,BRA,0.0,2.0,Korea DPR,PRK,0.0,1.0,0.0,3.0,Home_Team_Win, ,54331.0,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN)
722,2010.0,16 Jun 2010,249722.0,Group H,300061495.0,Honduras,Nelspruit ,Mbombela Stadium,Honduras,HON,0.0,0.0,Chile,CHI,1.0,1.0,1.0,1.0,Away_Team_Win, ,32664.0,MAILLET Eddy (SEY),MENKOUANDE Evarist (CMR),HASSANI Bechir (TUN)
723,2010.0,16 Jun 2010,249722.0,Group H,300111112.0,Spain,Durban ,Durban Stadium,Spain,ESP,0.0,0.0,Switzerland,SUI,0.0,1.0,0.0,1.0,Away_Team_Win, ,62453.0,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG)
724,2010.0,16 Jun 2010,249722.0,Group A,300061452.0,South Africa,Tshwane/Pretoria ,Loftus Versfeld Stadium,South Africa,RSA,0.0,0.0,Uruguay,URU,1.0,3.0,1.0,3.0,Away_Team_Win, ,42658.0,BUSACCA Massimo (SUI),ARNET Matthias (SUI),BURAGINA Francesco (SUI)
725,2010.0,17 Jun 2010,249722.0,Group B,300061458.0,Argentina,Johannesburg ,Soccer City Stadium,Argentina,ARG,2.0,4.0,Korea Republic,KOR,1.0,1.0,3.0,5.0,Home_Team_Win, ,82174.0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL)
726,2010.0,17 Jun 2010,249722.0,Group B,300061457.0,Greece,Mangaung/Bloemfontein ,Free State Stadium,Greece,GRE,1.0,2.0,Nigeria,NGA,1.0,1.0,2.0,3.0,Home_Team_Win, ,31593.0,RUIZ Oscar (COL),GONZALEZ Abraham (COL),CLAVIJO Humberto (COL)
727,2010.0,17 Jun 2010,249722.0,Group A,300061451.0,France,Polokwane ,Peter Mokaba Stadium,France,FRA,0.0,0.0,Mexico,MEX,0.0,2.0,0.0,2.0,Away_Team_Win, ,35370.0,AL GHAMDI Khalil (KSA),KAMRANIFAR Hassan (IRN),AL MARZOUQI Saleh (UAE)
